Participant,Session,Block,Stim ID,Stim Type,Response Time,Stimulus time,blank time,blank jitter
1,2,4,38,1,0.58149981498718262,0.5,0.3,0.2450637653678478
1,2,4,39,1,0.23125410079956055,0.5,0.3,0.24632249265170406
1,2,4,40,1,0.24803900718688965,0.5,0.3,0.210726782470428
1,2,4,41,1,0.28125,0.5,0.3,0.1479129474435807
1,2,4,42,1,0.24701499938964844,0.5,0.3,0.014927991756294622
1,2,4,43,1,0.28050708770751953,0.5,0.3,0.035457897958268744
1,2,4,44,1,0.24800300598144531,0.5,0.3,0.17994308149559712
1,2,4,45,1,0.26370096206665039,0.5,0.3,0.10591697973465097
1,2,4,46,1,0.23129105567932129,0.5,0.3,0.1404757133141546
1,2,4,47,1,0.13037896156311035,0.5,0.3,0.27804942747923556
1,2,4,48,1,0.11458706855773926,0.5,0.3,0.29074258697813293
1,2,4,49,1,0.064798116683959961,0.5,0.3,0.2300426571746428
1,2,4,50,2,0.24807310104370117,0.5,0.3,0.20669077026027663
1,2,4,51,1,0.2313380241394043,0.5,0.3,0.010795154572734122
1,2,4,52,2,0.23146605491638184,0.5,0.3,0.20349661443207154
1,2,4,53,1,0.23035597801208496,0.5,0.3,0.13365498097159953
1,2,4,54,2,0.28137803077697754,0.5,0.3,0.08940465726583553
1,2,4,55,1,0.24702787399291992,0.5,0.3,0.2520592921456757
1,2,4,56,2,0.29753804206848145,0.5,0.3,0.11182646937164613
1,2,4,57,1,0.31459712982177734,0.5,0.3,0.05262706733746005
1,2,4,58,1,0.28145718574523926,0.5,0.3,0.24360550507559442
1,2,4,59,1,0.31472992897033691,0.5,0.3,0.14897131162618588
304,1,0,0,1,0.45635700225830078,0.5,0.3,0.2763641417453991
304,1,0,1,1,0.34805989265441895,0.5,0.3,0.2917033661765834
304,1,0,2,2,0.0,0.5,0.3,0.05965575551129062
304,1,0,3,1,0.3480830192565918,0.5,0.3,0.2943409678158074
304,1,0,4,2,0.0,0.5,0.3,0.2093368769312538
304,1,0,5,1,0.38151812553405762,0.5,0.3,0.25903586963785796
304,1,0,6,1,0.41465497016906738,0.5,0.3,0.23738851340557024
304,1,0,7,2,0.0,0.5,0.3,0.03644050157230071
304,1,0,8,1,0.43129801750183105,0.5,0.3,0.17684946101705465
304,1,0,9,1,0.39780902862548828,0.5,0.3,0.27901309822683157
304,1,0,10,1,0.29804801940917969,0.5,0.3,0.061303146852278764
304,1,0,11,2,0.0,0.5,0.3,0.0791926329255801
304,1,0,12,1,0.29791903495788574,0.5,0.3,0.05540701761098594
304,1,0,13,1,0.36468982696533203,0.5,0.3,0.23783061833979624
304,1,0,14,1,0.34788894653320312,0.5,0.3,0.19086394158884468
304,1,0,15,1,0.31451892852783203,0.5,0.3,0.2852228424625999
304,1,0,16,1,0.36468601226806641,0.5,0.3,0.06625898411069861
304,1,0,17,1,0.4479219913482666,0.5,0.3,0.04826793150590054
304,1,0,18,1,0.56469488143920898,0.5,0.3,0.26288754536001463
304,1,0,19,1,0.33130812644958496,0.5,0.3,0.0987825708709444
304,1,1,0,1,0.46462178230285645,0.5,0.3,0.2653217206541172
304,1,1,1,1,0.31455302238464355,0.5,0.3,0.11597158452913452
304,1,1,2,2,0.0,0.5,0.3,0.02459334292316947
304,1,1,3,1,0.34794998168945312,0.5,0.3,0.29302843162492026
304,1,1,4,2,0.0,0.5,0.3,0.21412876669455552
304,1,1,5,1,0.23130893707275391,0.5,0.3,0.225598904682752
304,1,1,6,1,0.26457595825195312,0.5,0.3,0.207830870050207
304,1,1,7,2,0.0,0.5,0.3,0.005186027716340758
304,1,1,8,1,0.26465392112731934,0.5,0.3,0.247844141522186
304,1,1,9,1,0.24801898002624512,0.5,0.3,0.042831143462620104
304,1,1,10,1,0.38136506080627441,0.5,0.3,0.24092107151430225
304,1,1,11,2,0.0,0.5,0.3,0.2072190877592227
304,1,1,12,1,0.23147106170654297,0.5,0.3,0.03897947153314666
304,1,1,13,1,0.33128595352172852,0.5,0.3,0.2616724657797263
304,1,1,14,1,0.29798603057861328,0.5,0.3,0.2903072539741438
304,1,1,15,1,0.3312690258026123,0.5,0.3,0.04392369738969763
304,1,1,16,1,0.34794998168945312,0.5,0.3,0.07579624945270128
304,1,1,17,1,0.39802289009094238,0.5,0.3,0.03482815087326533
304,1,1,18,1,0.38133502006530762,0.5,0.3,0.18214914116324324
304,1,1,19,1,0.34799313545227051,0.5,0.3,0.09729390438480141
304,1,2,0,1,0.38133788108825684,0.5,0.3,0.2722397775396658
304,1,2,1,1,0.36468601226806641,0.5,0.3,0.20210538043097523
304,1,2,2,2,0.0,0.5,0.3,0.19596083423340085
304,1,2,3,1,0.28131699562072754,0.5,0.3,0.1807300812461829
304,1,2,4,2,0.26469707489013672,0.5,0.3,0.20250233909258147
304,1,2,5,1,0.39803600311279297,0.5,0.3,0.15174347786403214
304,1,2,6,1,0.38127398490905762,0.5,0.3,0.271796562461844
304,1,2,7,2,0.0,0.5,0.3,0.03685555752605885
304,1,2,8,1,0.31473898887634277,0.5,0.3,0.02664823223157615
304,1,2,9,1,0.31466507911682129,0.5,0.3,0.0650148578285313
304,1,2,10,1,0.31470417976379395,0.5,0.3,0.23546186080226678
304,1,2,11,2,0.0,0.5,0.3,0.166650571789217
304,1,2,12,1,0.26416707038879395,0.5,0.3,0.28748051495453686
304,1,2,13,1,0.34797191619873047,0.5,0.3,0.2568248079254736
304,1,2,14,1,0.31466484069824219,0.5,0.3,0.10437790290531229
304,1,2,15,1,0.33141398429870605,0.5,0.3,0.18190343955499969
304,1,2,16,1,0.39804196357727051,0.5,0.3,0.23772687994071015
304,1,2,17,1,0.33121109008789062,0.5,0.3,0.01850292527108519
304,1,2,18,1,0.34776186943054199,0.5,0.3,0.22927690580042973
304,1,2,19,1,0.29818415641784668,0.5,0.3,0.13438849416497725
304,1,3,0,1,0.39799213409423828,0.5,0.3,0.1799579535720473
304,1,3,1,1,0.38135099411010742,0.5,0.3,0.2782784395588998
304,1,3,2,2,0.0,0.5,0.3,0.2038242017405014
304,1,3,3,1,0.34805202484130859,0.5,0.3,0.12883913022524038
304,1,3,4,2,0.26487302780151367,0.5,0.3,0.10605791751577065
304,1,3,5,1,0.54805207252502441,0.5,0.3,0.28152105286775975
304,1,3,6,1,0.31471014022827148,0.5,0.3,0.05491623899508464
304,1,3,7,2,0.0,0.5,0.3,0.2622511358251282
304,1,3,8,1,0.23132205009460449,0.5,0.3,0.012019563022735403
304,1,3,9,1,0.53134012222290039,0.5,0.3,0.15613540832807385
304,1,3,10,1,0.58135104179382324,0.5,0.3,0.15618356983835996
304,1,3,11,2,0.0,0.5,0.3,0.22737203280176077
304,1,3,12,1,0.33137297630310059,0.5,0.3,0.2048386948478172
304,1,3,13,1,0.3146669864654541,0.5,0.3,0.2245147247482959
304,1,3,14,1,0.28139495849609375,0.5,0.3,0.12700507851757212
304,1,3,15,1,0.4146580696105957,0.5,0.3,0.1489636702351833
304,1,3,16,1,0.4310450553894043,0.5,0.3,0.1714565532429678
304,1,3,17,1,0.3813779354095459,0.5,0.3,0.09955284093206425
304,1,3,18,1,0.43118500709533691,0.5,0.3,0.21433990019927077
304,1,3,19,1,0.41447019577026367,0.5,0.3,0.034926536634907836
304,1,4,0,1,0.51472711563110352,0.5,0.3,0.1629026800309444
304,1,4,1,1,0.64761114120483398,0.5,0.3,0.098480663310337
304,1,4,2,2,0.7979590892791748,0.5,0.3,0.29083734754231866
304,1,4,3,1,0.79800009727478027,0.5,0.3,0.2577207192043741
304,1,4,4,2,0.26487302780151367,0.5,0.3,0.1276437761414486
304,1,4,5,1,0.46469998359680176,0.5,0.3,0.07833723631266258
304,1,4,6,1,0.28126192092895508,0.5,0.3,0.17195044128857298
304,1,4,7,2,0.13128900527954102,0.5,0.3,0.28750527126943975
304,1,4,8,1,0.46456289291381836,0.5,0.3,0.29324900320947084
304,1,4,9,1,0.2479400634765625,0.5,0.3,0.21731499194234832
304,1,4,10,1,0.28124308586120605,0.5,0.3,0.152777213362534
304,1,4,11,2,0.33136987686157227,0.5,0.3,0.22968121132152258
304,1,4,12,1,0.2813560962677002,0.5,0.3,0.10688011949781463
304,1,4,13,1,0.29792904853820801,0.5,0.3,0.29823322043020317
304,1,4,14,1,0.36464905738830566,0.5,0.3,0.23498136487651866
304,1,4,15,1,0.2646329402923584,0.5,0.3,0.05068194495453943
304,1,4,16,1,0.16467809677124023,0.5,0.3,0.23294858684853953
304,1,4,17,1,0.31436014175415039,0.5,0.3,0.18136734325466491
304,1,4,18,1,0.41465592384338379,0.5,0.3,0.2246485410933937
304,1,4,19,1,0.33125996589660645,0.5,0.3,0.2487681933787345
304,1,5,0,1,0.29803586006164551,0.5,0.3,0.11187220518079946
304,1,5,1,1,0.39792203903198242,0.5,0.3,0.17656121207585146
304,1,5,2,2,0.36466813087463379,0.5,0.3,0.2588883906789061
304,1,5,3,1,0.49795794486999512,0.5,0.3,0.1999149158754463
304,1,5,4,2,0.34787702560424805,0.5,0.3,0.2742602473309235
304,1,5,5,1,0.64798307418823242,0.5,0.3,0.0846184472284341
304,1,5,6,1,0.46470379829406738,0.5,0.3,0.12852878714879037
304,1,5,7,2,0.13128900527954102,0.5,0.3,0.0728091732616868
304,1,5,8,1,0.4312281608581543,0.5,0.3,0.05899101556632603
304,1,5,9,1,0.29813003540039062,0.5,0.3,0.014961929011834917
304,1,5,10,1,0.2313539981842041,0.5,0.3,0.04802164111180479
304,1,5,11,2,0.33136987686157227,0.5,0.3,0.1030475889539293
304,1,5,12,1,0.36448478698730469,0.5,0.3,0.011677305460435305
304,1,5,13,1,0.4312598705291748,0.5,0.3,0.10795272442944794
304,1,5,14,1,0.38132190704345703,0.5,0.3,0.07907594350141468
304,1,5,15,1,0.56477999687194824,0.5,0.3,0.1644594788340496
304,1,5,16,1,0.29798197746276855,0.5,0.3,0.02248621667219398
304,1,5,17,1,0.41455507278442383,0.5,0.3,0.13083742988751956
304,1,5,18,1,0.36468005180358887,0.5,0.3,0.299409315242028
304,1,5,19,1,0.53130817413330078,0.5,0.3,0.10524524044207108
304,1,6,0,1,0.29809999465942383,0.5,0.3,0.18977770951169412
304,1,6,1,1,0.23127412796020508,0.5,0.3,0.19994918300179212
304,1,6,2,2,0.36466813087463379,0.5,0.3,0.20400913235495646
304,1,6,3,1,0.2811429500579834,0.5,0.3,0.0520010744521742
304,1,6,4,2,0.31448793411254883,0.5,0.3,0.07678375912769948
304,1,6,5,1,0.44789981842041016,0.5,0.3,0.004498703034554663
304,1,6,6,1,0.59804105758666992,0.5,0.3,0.1833373069580896
304,1,6,7,2,0.13128900527954102,0.5,0.3,0.020074969792442696
304,1,6,8,1,0.43133187294006348,0.5,0.3,0.2743468520136367
304,1,6,9,1,0.31460881233215332,0.5,0.3,0.20129896086389318
304,1,6,10,1,0.44805502891540527,0.5,0.3,0.18626689563910606
304,1,6,11,2,0.33136987686157227,0.5,0.3,0.23573802679273403
304,1,6,12,1,0.014648914337158203,0.5,0.3,0.25910227513179035
304,1,6,13,1,0.44806385040283203,0.5,0.3,0.2410325338770598
304,1,6,14,1,0.43130397796630859,0.5,0.3,0.2859947068229559
304,1,6,15,1,0.31460118293762207,0.5,0.3,0.194830450321121
304,1,6,16,1,0.28123211860656738,0.5,0.3,0.08906651452904608
304,1,6,17,1,0.48127293586730957,0.5,0.3,0.19712414789317076
304,1,6,18,1,0.34799313545227051,0.5,0.3,0.2350539346733924
304,1,6,19,1,0.3480229377746582,0.5,0.3,0.18696406684038358
304,1,7,0,1,0.34817790985107422,0.5,0.3,0.05022808564066108
304,1,7,1,1,0.61465215682983398,0.5,0.3,0.2053945452440968
304,1,7,2,2,0.36466813087463379,0.5,0.3,0.1574701431206638
304,1,7,3,1,0.41458892822265625,0.5,0.3,0.12625792869706112
304,1,7,4,2,0.31465888023376465,0.5,0.3,0.09335476761810085
304,1,7,5,1,0.61451482772827148,0.5,0.3,0.19264310266307064
304,1,7,6,1,0.43136191368103027,0.5,0.3,0.12173580501345117
304,1,7,7,2,0.13128900527954102,0.5,0.3,0.10761279619259184
304,1,7,8,1,0.38124299049377441,0.5,0.3,0.002161603598790285
304,1,7,9,1,0.46468305587768555,0.5,0.3,0.07980046062412058
304,1,7,10,1,0.33127999305725098,0.5,0.3,0.011269562783942266
304,1,7,11,2,0.33136987686157227,0.5,0.3,0.09021849232132155
304,1,7,12,1,0.33129310607910156,0.5,0.3,0.047987669170967695
304,1,7,13,1,0.36464595794677734,0.5,0.3,0.283598410506306
304,1,7,14,1,0.36457109451293945,0.5,0.3,0.1817818324952089
304,1,7,15,1,0.34797811508178711,0.5,0.3,0.011951572315018
304,1,7,16,1,0.48134183883666992,0.5,0.3,0.07783672784341816
304,1,7,17,1,0.58136510848999023,0.5,0.3,0.24181319777729157
304,1,7,18,1,0.84790587425231934,0.5,0.3,0.03701944039540276
304,1,7,19,1,0.3480229377746582,0.5,0.3,0.0001506899045011445
304,1,8,0,1,0.23134589195251465,0.5,0.3,0.12630247546425763
304,1,8,1,1,0.54799818992614746,0.5,0.3,0.17487670364434052
304,1,8,2,2,0.36466813087463379,0.5,0.3,0.19502082589059638
304,1,8,3,1,0.38116312026977539,0.5,0.3,0.1205420052083195
304,1,8,4,2,0.31465888023376465,0.5,0.3,0.1367665664491545
304,1,8,5,1,0.16466021537780762,0.5,0.3,0.12912621866393578
304,1,8,6,1,0.51456999778747559,0.5,0.3,0.2988613327868827
304,1,8,7,2,0.34796404838562012,0.5,0.3,0.259938124165716
304,1,8,8,1,0.31447696685791016,0.5,0.3,0.18649641093001795
304,1,8,9,1,0.53133797645568848,0.5,0.3,0.02107830383753716
304,1,8,10,1,0.68119287490844727,0.5,0.3,0.13861807811323132
304,1,8,11,2,0.33136987686157227,0.5,0.3,0.074062378714544
304,1,8,12,1,0.2811591625213623,0.5,0.3,0.13252146783103091
304,1,8,13,1,0.76458096504211426,0.5,0.3,0.2680591176054031
304,1,8,14,1,0.36457109451293945,0.5,0.3,0.1671582187411703
304,1,8,15,1,0.16464400291442871,0.5,0.3,0.21367565875240915
304,1,8,16,1,0.42930889129638672,0.5,0.3,0.11925567008316135
304,1,8,17,1,0.61466312408447266,0.5,0.3,0.008003447020459686
304,1,8,18,1,0.84790587425231934,0.5,0.3,0.004562025569222583
304,1,8,19,1,0.31442022323608398,0.5,0.3,0.1323375072887879
304,1,9,0,1,0.66463994979858398,0.5,0.3,0.1837324551253999
304,1,9,1,1,0.63120198249816895,0.5,0.3,0.20438095083872498
304,1,9,2,2,0.36466813087463379,0.5,0.3,0.2277414602154659
304,1,9,3,1,0.33136105537414551,0.5,0.3,0.15290833798989883
304,1,9,4,2,0.31465888023376465,0.5,0.3,0.05781081496081272
304,1,9,5,1,0.38126301765441895,0.5,0.3,0.2595516226898866
304,1,9,6,1,0.9477388858795166,0.5,0.3,0.23693110202644221
304,1,9,7,2,0.34796404838562012,0.5,0.3,0.24294086955721947
304,1,9,8,1,0.46471786499023438,0.5,0.3,0.11390876878572115
304,1,9,9,1,0.53023600578308105,0.5,0.3,0.2058117035340602
304,1,9,10,1,0.66463208198547363,0.5,0.3,0.11592923796583704
304,1,9,11,2,0.33136987686157227,0.5,0.3,0.02717646262099972
304,1,9,12,1,0.39803194999694824,0.5,0.3,0.29977201531575703
304,1,9,13,1,0.56467199325561523,0.5,0.3,0.1230621243363456
304,1,9,14,1,0.36457109451293945,0.5,0.3,0.28382769259271734
304,1,9,15,1,0.1478731632232666,0.5,0.3,0.11406620519386224
304,1,9,16,1,0.61463618278503418,0.5,0.3,0.2756573254583646
304,1,9,17,1,1.0146000385284424,0.5,0.3,0.2973725659311272
304,1,9,18,1,0.84790587425231934,0.5,0.3,0.27889340004694396
304,1,9,19,1,0.31442022323608398,0.5,0.3,0.09059630790433078
304,1,10,0,1,0.5981600284576416,0.5,0.3,0.10073008064113177
304,1,10,1,1,0.68137383460998535,0.5,0.3,0.02420414467909413
304,1,10,2,2,0.36466813087463379,0.5,0.3,0.10085295017763776
304,1,10,3,1,0.38126492500305176,0.5,0.3,0.05732361402623266
304,1,10,4,2,0.31465888023376465,0.5,0.3,0.06567184304405263
304,1,10,5,1,0.4301609992980957,0.5,0.3,0.011647209298351379
304,1,10,6,1,0.66368007659912109,0.5,0.3,0.22136986479209073
304,1,10,7,2,0.34796404838562012,0.5,0.3,0.20553671614507021
304,1,10,8,1,0.26457810401916504,0.5,0.3,0.21628566580118117
304,1,10,9,1,0.48132801055908203,0.5,0.3,0.22408400946681925
304,1,10,10,1,0.88128399848937988,0.5,0.3,0.14840563607858687
304,1,10,11,2,0.33136987686157227,0.5,0.3,0.12388228254843714
304,1,10,12,1,0.36458492279052734,0.5,0.3,0.05547092526054207
304,1,10,13,1,0.38130998611450195,0.5,0.3,0.15693908124119813
304,1,10,14,1,0.58128094673156738,0.5,0.3,0.17382237046242888
304,1,10,15,1,0.1478731632232666,0.5,0.3,0.21362421946058419
304,1,10,16,1,0.26468014717102051,0.5,0.3,0.26659393100416573
304,1,10,17,1,0.24806714057922363,0.5,0.3,0.05707530469114738
304,1,10,18,1,0.38134002685546875,0.5,0.3,0.013484088313017006
304,1,10,19,1,0.84792304039001465,0.5,0.3,0.15686724307298988
304,1,11,0,1,0.5981600284576416,0.5,0.3,0.09493057790735487
304,1,11,1,1,0.29800200462341309,0.5,0.3,0.27012902732280253
304,1,11,2,2,0.28134989738464355,0.5,0.3,0.015603077062697989
304,1,11,3,1,0.38126492500305176,0.5,0.3,0.020620142272790243
304,1,11,4,2,0.21456289291381836,0.5,0.3,0.220675671819588
304,1,11,5,1,0.51470208168029785,0.5,0.3,0.010362190421192784
304,1,11,6,1,0.91464996337890625,0.5,0.3,0.19194215287736346
304,1,11,7,2,0.91466903686523438,0.5,0.3,0.1763803318859951
304,1,11,8,1,0.26457810401916504,0.5,0.3,0.2553959101437277
304,1,11,9,1,0.2979741096496582,0.5,0.3,0.14510166196600346
304,1,11,10,1,0.3481900691986084,0.5,0.3,0.20197336700057847
304,1,11,11,2,0.24787497520446777,0.5,0.3,0.06675827371493434
304,1,11,12,1,0.36458492279052734,0.5,0.3,0.061888614338304025
304,1,11,13,1,0.064841985702514648,0.5,0.3,0.1831745049263181
304,1,11,14,1,0.58128094673156738,0.5,0.3,0.048858552227367104
304,1,11,15,1,0.16463899612426758,0.5,0.3,0.1689909648715516
304,1,11,16,1,0.26468014717102051,0.5,0.3,0.10698165465699686
304,1,11,17,1,0.24806714057922363,0.5,0.3,0.027689160194401683
304,1,11,18,1,0.36465096473693848,0.5,0.3,0.21251918225840083
304,1,11,19,1,0.84792304039001465,0.5,0.3,0.0047877600240362585
304,1,12,0,1,0.1479790210723877,0.5,0.3,0.16346436602816986
304,1,12,1,1,0.44803094863891602,0.5,0.3,0.1468632424912539
304,1,12,2,2,0.28134989738464355,0.5,0.3,0.2071685170644513
304,1,12,3,1,0.41472601890563965,0.5,0.3,0.05957262988701216
304,1,12,4,2,0.21456289291381836,0.5,0.3,0.17064971031808698
304,1,12,5,1,0.3146669864654541,0.5,0.3,0.06551813756272953
304,1,12,6,1,0.7479851245880127,0.5,0.3,0.14222118444629722
304,1,12,7,2,0.91466903686523438,0.5,0.3,0.2394880003771307
304,1,12,8,1,0.31471800804138184,0.5,0.3,0.24152172602957436
304,1,12,9,1,0.44800496101379395,0.5,0.3,0.013298573699314142
304,1,12,10,1,0.79791998863220215,0.5,0.3,0.27054836489614803
304,1,12,11,2,0.24787497520446777,0.5,0.3,0.15377153621151057
304,1,12,12,1,0.34800386428833008,0.5,0.3,0.1409923389427132
304,1,12,13,1,0.44793105125427246,0.5,0.3,0.1297951063550934
304,1,12,14,1,0.94784712791442871,0.5,0.3,0.17588527965441786
304,1,12,15,1,0.16463899612426758,0.5,0.3,0.26482869208659776
304,1,12,16,1,0.39796805381774902,0.5,0.3,0.12835064555798814
304,1,12,17,1,0.54793906211853027,0.5,0.3,0.14338974513075356
304,1,12,18,1,0.36465096473693848,0.5,0.3,0.12911480819759538
304,1,12,19,1,0.031286954879760742,0.5,0.3,0.028390338621692723
304,1,13,0,1,0.1479790210723877,0.5,0.3,0.03757071130910624
304,1,13,1,1,0.19801115989685059,0.5,0.3,0.025507899158225742
304,1,13,2,2,0.14802980422973633,0.5,0.3,0.19432726408748588
304,1,13,3,1,0.73135280609130859,0.5,0.3,0.19095911403830404
304,1,13,4,2,0.21456289291381836,0.5,0.3,0.082919893561801
304,1,13,5,1,0.29797887802124023,0.5,0.3,0.07313759387535744
304,1,13,6,1,0.6646120548248291,0.5,0.3,0.06813132512186569
304,1,13,7,2,0.91466903686523438,0.5,0.3,0.2926939242154074
304,1,13,8,1,0.26466202735900879,0.5,0.3,0.05906240358106154
304,1,13,9,1,0.44800806045532227,0.5,0.3,0.05639994518963976
304,1,13,10,1,0.79791998863220215,0.5,0.3,0.0023858369611129194
304,1,13,11,2,0.081406116485595703,0.5,0.3,0.15542324607381028
304,1,13,12,1,0.34800386428833008,0.5,0.3,0.1547355051450637
304,1,13,13,1,0.014702796936035156,0.5,0.3,0.1408418012713893
304,1,13,14,1,0.36483407020568848,0.5,0.3,0.19603259271052345
304,1,13,15,1,0.48131489753723145,0.5,0.3,0.08776158153566761
304,1,13,16,1,0.86463403701782227,0.5,0.3,0.1732938524871666
304,1,13,17,1,0.54793906211853027,0.5,0.3,0.001187561467706677
304,1,13,18,1,0.8646090030670166,0.5,0.3,0.18235310266274127
304,1,13,19,1,0.81461596488952637,0.5,0.3,0.014512232466140184
304,1,14,0,1,0.1479790210723877,0.5,0.3,0.060593444828189055
304,1,14,1,1,0.29803013801574707,0.5,0.3,0.1029863530789742
304,1,14,2,2,0.14802980422973633,0.5,0.3,0.21397060539616616
304,1,14,3,1,0.33128499984741211,0.5,0.3,0.038857193043058735
304,1,14,4,2,0.21456289291381836,0.5,0.3,0.2452502890096661
304,1,14,5,1,0.29790902137756348,0.5,0.3,0.17031086744804852
304,1,14,6,1,0.38130092620849609,0.5,0.3,0.11509990215369345
304,1,14,7,2,0.91466903686523438,0.5,0.3,0.2560603348173168
304,1,14,8,1,0.19798898696899414,0.5,0.3,0.04886001311585105
304,1,14,9,1,0.44800806045532227,0.5,0.3,0.2232004497626285
304,1,14,10,1,0.014635801315307617,0.5,0.3,0.26574779485115035
304,1,14,11,2,0.91460490226745605,0.5,0.3,0.25474733761964
304,1,14,12,1,0.74793481826782227,0.5,0.3,0.18736765523681978
304,1,14,13,1,0.014702796936035156,0.5,0.3,0.09190238476000158
304,1,14,14,1,0.14819622039794922,0.5,0.3,0.1590856264192342
304,1,14,15,1,0.46458697319030762,0.5,0.3,0.29690191443499
304,1,14,16,1,0.34803986549377441,0.5,0.3,0.26756444405982266
304,1,14,17,1,0.38130998611450195,0.5,0.3,0.112287188113334
304,1,14,18,1,0.8646090030670166,0.5,0.3,0.21676383873363586
304,1,14,19,1,0.24793601036071777,0.5,0.3,0.17186734415497062
20170127,321,1,0,0,1,0.45632600784301758,0.5,0.3,0.027145165916364056
20170127,321,1,0,1,1,0.3146510124206543,0.5,0.3,0.17496232364233988
20170127,321,1,0,2,1,0.29798984527587891,0.5,0.3,0.1127912804796953
20170127,321,1,0,3,1,0.28129696846008301,0.5,0.3,0.12400353095178589
20170127,321,1,0,4,2,0.0,0.5,0.3,0.04303867454943788
20170127,321,1,0,5,2,0.0,0.5,0.3,0.1874284566623557
20170127,321,1,0,6,1,0.34802699089050293,0.5,0.3,0.2156871131330795
20170127,321,1,0,7,1,0.26487588882446289,0.5,0.3,0.08530107297104438
20170127,321,1,0,8,1,0.29808998107910156,0.5,0.3,0.17956539732615945
20170127,321,1,0,9,1,0.31467390060424805,0.5,0.3,0.2756611202445826
20170127,321,1,0,10,1,0.36456203460693359,0.5,0.3,0.15005508520084584
20170127,321,1,0,11,1,0.29784178733825684,0.5,0.3,0.1512878996504125
20170127,321,1,0,12,2,0.0,0.5,0.3,0.06668705404393012
20170127,321,1,0,13,2,0.0,0.5,0.3,0.014507911873826594
20170127,321,1,0,14,1,0.39793992042541504,0.5,0.3,0.1412104349941167
20170127,321,1,0,15,1,0.28145098686218262,0.5,0.3,0.18984770170397247
20170127,321,1,0,16,1,0.2646181583404541,0.5,0.3,0.050521752673090656
20170127,321,1,0,17,1,0.31462216377258301,0.5,0.3,0.24610847352326232
20170127,321,1,0,18,2,0.26462483406066895,0.5,0.3,0.12067218029106412
20170127,321,1,0,19,2,0.0,0.5,0.3,0.011304956093010243
20170127,321,1,1,0,1,0.39783406257629395,0.5,0.3,0.21124731728114413
20170127,321,1,1,1,1,0.31453299522399902,0.5,0.3,0.20562075214998482
20170127,321,1,1,2,1,0.29807496070861816,0.5,0.3,0.016290565464850946
20170127,321,1,1,3,1,0.31463098526000977,0.5,0.3,0.1663622563509448
20170127,321,1,1,4,2,0.36453580856323242,0.5,0.3,0.22069502735991153
20170127,321,1,1,5,2,0.0,0.5,0.3,0.09934972888473048
