Date,Participant,Session,Block,Trial,Target,Stimulus,Stimulus Color,Reaction Time,stimulus presentation,blank presentation,jitter
20170201,122,1,17,29,D,Q,magenta,0.46328282356262207,0.4,0.1,0.06248746704801811
20170201,122,1,18,0,T,A,red,0.0020098686218261719,0.4,0.1,0.12302103463641026
20170201,122,1,18,1,T,R,magenta,0.0,0.4,0.1,0.15778612670748543
20170201,122,1,18,2,T,H,red,0.52991700172424316,0.4,0.1,0.04288184203657608
20170201,122,1,18,3,T,f,red,0.47978901863098145,0.4,0.1,0.17718898543817196
20170201,122,1,18,4,T,s,magenta,0.53007698059082031,0.4,0.1,0.1655528907863207
20170201,122,1,18,5,T,F,black,0.49658203125,0.4,0.1,0.14972999819954178
20170201,122,1,18,6,T,a,red,0.49664020538330078,0.4,0.1,0.021092683048261996
20170201,122,1,18,7,T,D,black,0.0,0.4,0.1,0.021926896473134373
20170201,122,1,18,8,T,r,yellow,0.0,0.4,0.1,0.13731026674164773
20170201,122,1,18,9,T,F,red,0.42997217178344727,0.4,0.1,0.039558560263825496
20170201,122,1,18,10,T,P,red,0.44660711288452148,0.4,0.1,0.05749258440367129
20170201,122,1,18,11,T,A,magenta,0.0,0.4,0.1,0.04904938708556712
20170201,122,1,18,12,T,F,yellow,0.0,0.4,0.1,0.10748577180514628
20170201,122,1,18,13,T,s,yellow,0.56310200691223145,0.4,0.1,0.04632044483748568
20170201,122,1,18,14,T,W,black,0.2132108211517334,0.4,0.1,0.18566693776498824
20170201,122,1,18,15,T,S,black,0.12985491752624512,0.4,0.1,0.02588941047898077
20170201,122,1,18,16,T,T,black,0.64646005630493164,0.4,0.1,0.1603077570085772
20170201,122,1,18,17,T,f,red,0.0,0.4,0.1,0.046822123413832295
20170201,122,1,18,18,T,W,black,0.26343107223510742,0.4,0.1,0.1164745377686558
20170201,122,1,18,19,T,G,red,0.54674601554870605,0.4,0.1,0.010422868620277815
20170201,122,1,18,20,T,q,yellow,0.063270092010498047,0.4,0.1,0.15090719053856602
20170201,122,1,18,21,T,w,yellow,0.0,0.4,0.1,0.08438213284245476
20170201,122,1,18,22,T,t,cyan,0.47971987724304199,0.4,0.1,0.11052300225598495
20170201,122,1,18,23,T,w,magenta,0.44661593437194824,0.4,0.1,0.06407034434061139
20170201,122,1,18,24,T,w,yellow,0.19691205024719238,0.4,0.1,0.18087621453673494
20170201,122,1,18,25,T,S,red,0.42975902557373047,0.4,0.1,0.14089939950955177
20170201,122,1,18,26,T,P,cyan,0.0,0.4,0.1,0.014516928433030919
20170201,122,1,18,27,T,P,yellow,0.52991390228271484,0.4,0.1,0.19342255347168286
20170201,122,1,18,28,T,f,black,0.51292991638183594,0.4,0.1,0.043850770824766655
20170201,122,1,18,29,T,p,magenta,0.46328282356262207,0.4,0.1,0.06795299964497296
20170201,122,1,19,0,X,D,cyan,0.0020098686218261719,0.4,0.1,0.03145711705442735
20170201,122,1,19,1,X,Q,black,0.0,0.4,0.1,0.11235969563329994
20170201,122,1,19,2,X,d,yellow,0.52991700172424316,0.4,0.1,0.16527290006668915
20170201,122,1,19,3,X,R,yellow,0.47978901863098145,0.4,0.1,0.16271522366758637
20170201,122,1,19,4,X,G,cyan,0.53007698059082031,0.4,0.1,0.11277939850997017
20170201,122,1,19,5,X,R,yellow,0.49658203125,0.4,0.1,0.027119315048361205
20170201,122,1,19,6,X,W,magenta,0.49664020538330078,0.4,0.1,0.1596223067888464
20170201,122,1,19,7,X,G,black,0.0,0.4,0.1,0.12497869503765682
20170201,122,1,19,8,X,h,black,0.0,0.4,0.1,0.008873332568304738
20170201,122,1,19,9,X,x,red,0.42997217178344727,0.4,0.1,0.04501553321762555
20170201,122,1,19,10,X,d,black,0.44660711288452148,0.4,0.1,0.1851094839979085
20170201,122,1,19,11,X,r,black,0.0,0.4,0.1,0.08320193335152054
20170201,122,1,19,12,X,t,magenta,0.0,0.4,0.1,0.0006566404407957416
20170201,122,1,19,13,X,r,cyan,0.56310200691223145,0.4,0.1,0.1254895967803394
20170201,122,1,19,14,X,D,red,0.2132108211517334,0.4,0.1,0.12535922346219258
20170201,122,1,19,15,X,X,yellow,0.12985491752624512,0.4,0.1,0.07669071149872841
20170201,122,1,19,16,X,f,yellow,0.013328075408935547,0.4,0.1,0.014215319432369023
20170201,122,1,19,17,X,a,magenta,0.0,0.4,0.1,0.18816947643953819
20170201,122,1,19,18,X,h,magenta,0.26343107223510742,0.4,0.1,0.1547539998644307
20170201,122,1,19,19,X,r,red,0.54674601554870605,0.4,0.1,0.1855898824907621
20170201,122,1,19,20,X,Q,magenta,0.063270092010498047,0.4,0.1,0.17691964899561324
20170201,122,1,19,21,X,q,black,0.0,0.4,0.1,0.0603197215179105
20170201,122,1,19,22,X,T,cyan,0.47971987724304199,0.4,0.1,0.0188692275766714
20170201,122,1,19,23,X,T,yellow,0.44661593437194824,0.4,0.1,0.13012952834542177
20170201,122,1,19,24,X,T,red,0.19691205024719238,0.4,0.1,0.047891754318246375
20170201,122,1,19,25,X,f,red,0.42975902557373047,0.4,0.1,0.13294149399683072
20170201,122,1,19,26,X,F,magenta,0.0,0.4,0.1,0.06968756865410719
20170201,122,1,19,27,X,X,cyan,0.44656586647033691,0.4,0.1,0.12229127137963275
20170201,122,1,19,28,X,r,yellow,0.51292991638183594,0.4,0.1,0.023024269317152735
20170201,122,1,19,29,X,s,red,0.46328282356262207,0.4,0.1,0.015405605518437638
20170201,122,1,20,0,A,g,red,0.0020098686218261719,0.4,0.1,0.15159340835712679
20170201,122,1,20,1,A,w,yellow,0.0,0.4,0.1,0.06705567452950077
20170201,122,1,20,2,A,T,red,0.52991700172424316,0.4,0.1,0.026378816488600035
20170201,122,1,20,3,A,X,black,0.47978901863098145,0.4,0.1,0.11965902088144086
20170201,122,1,20,4,A,d,cyan,0.53007698059082031,0.4,0.1,0.041719792309277276
20170201,122,1,20,5,A,F,red,0.49658203125,0.4,0.1,0.1163535833414499
20170201,122,1,20,6,A,s,yellow,0.49664020538330078,0.4,0.1,0.18715738088052927
20170201,122,1,20,7,A,p,red,0.0,0.4,0.1,0.08502389666299946
20170201,122,1,20,8,A,D,yellow,0.0,0.4,0.1,0.161685267283595
20170201,122,1,20,9,A,P,magenta,0.42997217178344727,0.4,0.1,0.06168623675082399
20170201,122,1,20,10,A,g,black,0.44660711288452148,0.4,0.1,0.004960107621423071
20170201,122,1,20,11,A,g,cyan,0.0,0.4,0.1,0.10679764040213771
20170201,122,1,20,12,A,T,magenta,0.0,0.4,0.1,0.07309606947827703
20170201,122,1,20,13,A,G,cyan,0.56310200691223145,0.4,0.1,0.09630087090610562
20170201,122,1,20,14,A,d,yellow,0.2132108211517334,0.4,0.1,0.09606229674965434
20170201,122,1,20,15,A,F,cyan,0.12985491752624512,0.4,0.1,0.036832772826412466
20170201,122,1,20,16,A,t,cyan,0.013328075408935547,0.4,0.1,0.026165342913078506
20170201,122,1,20,17,A,H,magenta,0.0,0.4,0.1,0.0791613761290506
20170201,122,1,20,18,A,h,cyan,0.26343107223510742,0.4,0.1,0.14994139623532476
20170201,122,1,20,19,A,f,yellow,0.54674601554870605,0.4,0.1,0.029702805562646484
20170201,122,1,20,20,A,X,cyan,0.49656915664672852,0.4,0.1,0.11231626711501025
20170201,122,1,20,21,A,p,black,0.0,0.4,0.1,0.04271424359677776
20170201,122,1,20,22,A,g,yellow,0.47971987724304199,0.4,0.1,0.008123633934315522
20170201,122,1,20,23,A,T,cyan,0.44661593437194824,0.4,0.1,0.1093579186455709
20170201,122,1,20,24,A,s,red,0.19691205024719238,0.4,0.1,0.08136954100812158
20170201,122,1,20,25,A,P,cyan,0.42975902557373047,0.4,0.1,0.08604166393436137
20170201,122,1,20,26,A,a,magenta,0.0,0.4,0.1,0.1935265418368729
20170201,122,1,20,27,A,t,cyan,0.44656586647033691,0.4,0.1,0.09387096314445183
20170201,122,1,20,28,A,P,cyan,0.51292991638183594,0.4,0.1,0.11784882587256412
20170201,122,1,20,29,A,t,red,0.46328282356262207,0.4,0.1,0.16329330753255622
20170201,122,1,21,0,D,R,black,0.0020098686218261719,0.4,0.1,0.00099901797264077
20170201,122,1,21,1,D,X,red,0.0,0.4,0.1,0.11393301913187409
20170201,122,1,21,2,D,w,red,0.52991700172424316,0.4,0.1,0.1457653886368323
20170201,122,1,21,3,D,T,cyan,0.47978901863098145,0.4,0.1,0.0008796809500244418
20170201,122,1,21,4,D,S,magenta,0.53007698059082031,0.4,0.1,0.044073361225491506
20170201,122,1,21,5,D,a,magenta,0.49658203125,0.4,0.1,0.05394329764534416
20170201,122,1,21,6,D,A,cyan,0.49664020538330078,0.4,0.1,0.051281932731284764
20170201,122,1,21,7,D,G,black,0.0,0.4,0.1,0.1800386636488637
20170201,122,1,21,8,D,p,yellow,0.0,0.4,0.1,0.163815871522177
20170201,122,1,21,9,D,F,magenta,0.42997217178344727,0.4,0.1,0.06726839382959814
20170201,122,1,21,10,D,Q,cyan,0.44660711288452148,0.4,0.1,0.09084269914900744
20170201,122,1,21,11,D,r,cyan,0.0,0.4,0.1,0.12857118112857957
20170201,122,1,21,12,D,X,cyan,0.0,0.4,0.1,0.16185612099792226
20170201,122,1,21,13,D,s,black,0.56310200691223145,0.4,0.1,0.19541911291119596
20170201,122,1,21,14,D,q,red,0.2132108211517334,0.4,0.1,0.08390487887610801
20170201,122,1,21,15,D,D,red,0.12985491752624512,0.4,0.1,0.09174893094361919
20170201,122,1,21,16,D,F,magenta,0.013328075408935547,0.4,0.1,0.10947297206330298
20170201,122,1,21,17,D,X,red,0.0,0.4,0.1,0.12388961917245991
20170201,122,1,21,18,D,p,cyan,0.26340007781982422,0.4,0.1,0.05897510925313259
20170201,122,1,21,19,D,H,magenta,0.54674601554870605,0.4,0.1,0.1385998829452205
20170201,122,1,21,20,D,D,red,0.49656915664672852,0.4,0.1,0.019421190100749344
20170201,122,1,21,21,D,A,cyan,0.0,0.4,0.1,0.09913672872552022
20170201,122,1,21,22,D,x,red,0.47971987724304199,0.4,0.1,0.13428413675118073
20170201,122,1,21,23,D,R,cyan,0.44661593437194824,0.4,0.1,0.09648564415430505
20170201,122,1,21,24,D,H,black,0.19691205024719238,0.4,0.1,0.04984015325005436
20170201,122,1,21,25,D,P,black,0.42975902557373047,0.4,0.1,0.024284095075294634
20170201,122,1,21,26,D,W,red,0.0,0.4,0.1,0.09705101085750248
20170201,122,1,21,27,D,P,red,0.44656586647033691,0.4,0.1,0.0343709155433932
20170201,122,1,21,28,D,G,magenta,0.51292991638183594,0.4,0.1,0.09539763283011685
20170201,122,1,21,29,D,f,cyan,0.46328282356262207,0.4,0.1,0.1054744735167029
20170201,122,1,22,0,T,G,magenta,0.0020098686218261719,0.4,0.1,0.003624523156937776
20170201,122,1,22,1,T,a,red,0.0,0.4,0.1,0.028269527011531605
20170201,122,1,22,2,T,X,red,0.52991700172424316,0.4,0.1,0.18224067472472358
20170201,122,1,22,3,T,G,cyan,0.47978901863098145,0.4,0.1,0.01005904216174891
20170201,122,1,22,4,T,d,cyan,0.53007698059082031,0.4,0.1,0.1647890434681297
20170201,122,1,22,5,T,s,magenta,0.49658203125,0.4,0.1,0.03042725034295657
20170201,122,1,22,6,T,S,black,0.49664020538330078,0.4,0.1,0.07967269462368753
20170201,122,1,22,7,T,p,yellow,0.0,0.4,0.1,0.06247287142244931
20170201,122,1,22,8,T,X,red,0.0,0.4,0.1,0.1144988903151477
20170201,122,1,22,9,T,W,black,0.42997217178344727,0.4,0.1,0.05179660154428283
20170201,122,1,22,10,T,P,yellow,0.44660711288452148,0.4,0.1,0.034030455418536845
20170201,122,1,22,11,T,R,magenta,0.0,0.4,0.1,0.11050758689809814
20170201,122,1,22,12,T,W,cyan,0.0,0.4,0.1,0.19595722962972484
20170201,122,1,22,13,T,D,red,0.56310200691223145,0.4,0.1,0.10448806513474503
20170201,122,1,22,14,T,A,cyan,0.2132108211517334,0.4,0.1,0.01739620829918631
20170201,122,1,22,15,T,s,magenta,0.12985491752624512,0.4,0.1,0.12881728093523867
20170201,122,1,22,16,T,W,magenta,0.013328075408935547,0.4,0.1,0.10356669378288948
20170201,122,1,22,17,T,T,cyan,0.0,0.4,0.1,0.06964532772454941
20170201,122,1,22,18,T,p,black,0.26340007781982422,0.4,0.1,0.13998935686297984
20170201,122,1,22,19,T,T,black,0.54674601554870605,0.4,0.1,0.12604136818235442
20170201,122,1,22,20,T,P,black,0.36302590370178223,0.4,0.1,0.07438050734111482
20170201,122,1,22,21,T,P,yellow,0.0,0.4,0.1,0.19788869056105268
20170201,122,1,22,22,T,Q,red,0.47971987724304199,0.4,0.1,0.10997873710701059
20170201,122,1,22,23,T,p,red,0.44661593437194824,0.4,0.1,0.15078065036854268
20170201,122,1,22,24,T,f,yellow,0.19691205024719238,0.4,0.1,0.12299963951726721
20170201,122,1,22,25,T,x,black,0.42975902557373047,0.4,0.1,0.12619692561977341
20170201,122,1,22,26,T,S,red,0.0,0.4,0.1,0.0452638547793208
20170201,122,1,22,27,T,w,red,0.44656586647033691,0.4,0.1,0.061857852608603305
20170201,122,1,22,28,T,Q,black,0.51292991638183594,0.4,0.1,0.11093738708952337
20170201,122,1,22,29,T,s,magenta,0.46328282356262207,0.4,0.1,0.13538298597206924
20170201,122,1,23,0,X,a,yellow,0.0020098686218261719,0.4,0.1,0.06306360228900891
20170201,122,1,23,1,X,h,black,0.0,0.4,0.1,0.08333466768975734
20170201,122,1,23,2,X,q,yellow,0.52991700172424316,0.4,0.1,0.15058656175709823
20170201,122,1,23,3,X,S,yellow,0.47978901863098145,0.4,0.1,0.1659163282769123
20170201,122,1,23,4,X,x,red,0.53007698059082031,0.4,0.1,0.06202660127861648
20170201,122,1,23,5,X,f,red,0.49658203125,0.4,0.1,0.1598502538019571
20170201,122,1,23,6,X,H,yellow,0.49664020538330078,0.4,0.1,0.12922970327763308
20170201,122,1,23,7,X,A,cyan,0.0,0.4,0.1,0.1156612135261963
20170201,122,1,23,8,X,D,magenta,0.0,0.4,0.1,0.19825307182042617
20170201,122,1,23,9,X,G,yellow,0.42997217178344727,0.4,0.1,0.10517738236818448
20170201,122,1,23,10,X,W,black,0.44660711288452148,0.4,0.1,0.03680795407318593
20170201,122,1,23,11,X,F,red,0.0,0.4,0.1,0.1945802149997874
20170201,122,1,23,12,X,t,magenta,0.0,0.4,0.1,0.15501555923266114
20170201,122,1,23,13,X,t,magenta,0.56310200691223145,0.4,0.1,0.007771414497753315
20170201,122,1,23,14,X,A,magenta,0.2132108211517334,0.4,0.1,0.0827207955018242
20170201,122,1,23,15,X,X,magenta,0.12985491752624512,0.4,0.1,0.12418103708464244
20170201,122,1,23,16,X,H,red,0.013328075408935547,0.4,0.1,0.012412332789741144
20170201,122,1,23,17,X,h,black,0.0,0.4,0.1,0.022257344510393143
20170201,122,1,23,18,X,f,cyan,0.26340007781982422,0.4,0.1,0.13751828704120655
20170201,122,1,23,19,X,X,magenta,0.54674601554870605,0.4,0.1,0.11098752151123625
20170201,122,1,23,20,X,x,black,0.36302590370178223,0.4,0.1,0.07466523219807882
20170201,122,1,23,21,X,p,yellow,0.0,0.4,0.1,0.07259067889207782
20170201,122,1,23,22,X,F,yellow,0.47971987724304199,0.4,0.1,0.16976651360790104
20170201,122,1,23,23,X,R,black,0.44661593437194824,0.4,0.1,0.03975799349562812
20170201,122,1,23,24,X,p,black,0.19691205024719238,0.4,0.1,0.1971462110370285
20170201,122,1,23,25,X,R,red,0.42975902557373047,0.4,0.1,0.023714566912709345
20170201,122,1,23,26,X,h,magenta,0.0,0.4,0.1,0.07408820278184432
20170201,122,1,23,27,X,r,red,0.44656586647033691,0.4,0.1,0.10424786148987011
20170201,122,1,23,28,X,F,yellow,0.51292991638183594,0.4,0.1,0.10210559186549076
20170201,122,1,23,29,X,G,red,0.46328282356262207,0.4,0.1,0.1608287764869002
20170201,122,1,24,0,A,D,red,0.0020098686218261719,0.4,0.1,0.15022597731644521
20170201,122,1,24,1,A,f,magenta,0.0,0.4,0.1,0.11557909830648426
20170201,122,1,24,2,A,R,cyan,0.52991700172424316,0.4,0.1,0.012206069083981409
20170201,122,1,24,3,A,H,red,0.47978901863098145,0.4,0.1,0.1760231531113284
20170201,122,1,24,4,A,D,cyan,0.53007698059082031,0.4,0.1,0.02301280942319084
20170201,122,1,24,5,A,p,red,0.49658203125,0.4,0.1,0.12422231915591775
20170201,122,1,24,6,A,w,black,0.49664020538330078,0.4,0.1,0.1302054431039754
20170201,122,1,24,7,A,W,cyan,0.0,0.4,0.1,0.08148325506872728
20170201,122,1,24,8,A,h,red,0.0,0.4,0.1,0.15509907354500596
20170201,122,1,24,9,A,S,cyan,0.42997217178344727,0.4,0.1,0.0663785113839339
20170201,122,1,24,10,A,w,magenta,0.44660711288452148,0.4,0.1,0.14524193950435357
20170201,122,1,24,11,A,h,red,0.0,0.4,0.1,0.10591111634230277
20170201,122,1,24,12,A,d,red,0.44670009613037109,0.4,0.1,0.14396854295998854
20170201,122,1,24,13,A,F,yellow,0.56310200691223145,0.4,0.1,0.07164540723837202
20170201,122,1,24,14,A,h,black,0.2132108211517334,0.4,0.1,0.10910483445013641
20170201,122,1,24,15,A,T,black,0.12985491752624512,0.4,0.1,0.17607221644453885
20170201,122,1,24,16,A,x,yellow,0.013328075408935547,0.4,0.1,0.08499638931944065
20170201,122,1,24,17,A,R,black,0.0,0.4,0.1,0.12952841201998957
20170201,122,1,24,18,A,G,red,0.26340007781982422,0.4,0.1,0.14236378980169845
20170201,122,1,24,19,A,g,magenta,0.54674601554870605,0.4,0.1,0.19185440357321312
20170201,122,1,24,20,A,a,magenta,0.36302590370178223,0.4,0.1,0.05049363868661716
20170201,122,1,24,21,A,X,cyan,0.0,0.4,0.1,0.04888554775284975
20170201,122,1,24,22,A,D,magenta,0.54653406143188477,0.4,0.1,0.11569626269279953
20170201,122,1,24,23,A,t,black,0.44661593437194824,0.4,0.1,0.1364481804242345
20170201,122,1,24,24,A,t,magenta,0.19691205024719238,0.4,0.1,0.13561427296911369
20170201,122,1,24,25,A,f,red,0.42975902557373047,0.4,0.1,0.18236774082990057
20170201,122,1,24,26,A,P,cyan,0.0,0.4,0.1,0.14709012072345368
20170201,122,1,24,27,A,Q,red,0.44656586647033691,0.4,0.1,0.017837800837878337
20170201,122,1,24,28,A,R,black,0.51292991638183594,0.4,0.1,0.017753871015588542
20170201,122,1,24,29,A,S,red,0.46328282356262207,0.4,0.1,0.06976113597204096
20170201,122,1,25,0,D,d,magenta,0.0020098686218261719,0.4,0.1,0.09276363106328994
20170201,122,1,25,1,D,t,cyan,0.0,0.4,0.1,0.1099755097801143
20170201,122,1,25,2,D,X,magenta,0.52991700172424316,0.4,0.1,0.16978301392697787
20170201,122,1,25,3,D,d,black,0.47978901863098145,0.4,0.1,0.181400875015421
20170201,122,1,25,4,D,f,magenta,0.53007698059082031,0.4,0.1,0.05361815471151792
20170201,122,1,25,5,D,W,red,0.49658203125,0.4,0.1,0.11034900221824656
20170201,122,1,25,6,D,T,cyan,0.49664020538330078,0.4,0.1,0.09585613329530376
20170201,122,1,25,7,D,R,red,0.0,0.4,0.1,0.14484718356748869
20170201,122,1,25,8,D,G,cyan,0.0,0.4,0.1,0.1442462175544734
20170201,122,1,25,9,D,F,yellow,0.42997217178344727,0.4,0.1,0.11390228350201935
20170201,122,1,25,10,D,r,cyan,0.44660711288452148,0.4,0.1,0.17149201363961672
20170201,122,1,25,11,D,G,black,0.0,0.4,0.1,0.043381981594951685
20170201,122,1,25,12,D,T,magenta,0.44670009613037109,0.4,0.1,0.02500564192576651
20170201,122,1,25,13,D,S,magenta,0.56310200691223145,0.4,0.1,0.10458972960518675
20170201,122,1,25,14,D,T,magenta,0.2132108211517334,0.4,0.1,0.045778124866062586
20170201,122,1,25,15,D,W,black,0.12985491752624512,0.4,0.1,0.13192843782645308
20170201,122,1,25,16,D,W,magenta,0.013328075408935547,0.4,0.1,0.19238754792371726
20170201,122,1,25,17,D,H,yellow,0.0,0.4,0.1,0.09920648852420698
20170201,122,1,25,18,D,a,magenta,0.26340007781982422,0.4,0.1,0.04994423248669671
20170201,122,1,25,19,D,T,black,0.54674601554870605,0.4,0.1,0.01434791948504839
20170201,122,1,25,20,D,G,magenta,0.36302590370178223,0.4,0.1,0.1812871740736982
20170201,122,1,25,21,D,D,red,0.0,0.4,0.1,0.1389121022645704
20170201,122,1,25,22,D,f,yellow,0.54653406143188477,0.4,0.1,0.057453839147639664
20170201,122,1,25,23,D,p,magenta,0.44661593437194824,0.4,0.1,0.13771619694389678
20170201,122,1,25,24,D,Q,yellow,0.19691205024719238,0.4,0.1,0.14174913749106463
20170201,122,1,25,25,D,Q,black,0.42975902557373047,0.4,0.1,0.18079927743862512
20170201,122,1,25,26,D,A,magenta,0.0,0.4,0.1,0.14338938467929438
20170201,122,1,25,27,D,X,black,0.44656586647033691,0.4,0.1,0.15124516767347082
20170201,122,1,25,28,D,h,yellow,0.51292991638183594,0.4,0.1,0.014773788639885122
20170201,122,1,25,29,D,H,cyan,0.46328282356262207,0.4,0.1,0.050611823669893787
20170201,122,1,26,0,T,d,yellow,0.0020098686218261719,0.4,0.1,0.01894811325046817
20170201,122,1,26,1,T,t,cyan,0.44661092758178711,0.4,0.1,0.16335592990674486
20170201,122,1,26,2,T,p,magenta,0.52991700172424316,0.4,0.1,0.14947104780977202
20170201,122,1,26,3,T,d,yellow,0.47978901863098145,0.4,0.1,0.010873449279762394
20170201,122,1,26,4,T,g,yellow,0.53007698059082031,0.4,0.1,0.06703883296748359
20170201,122,1,26,5,T,X,yellow,0.49658203125,0.4,0.1,0.1603890110830715
20170201,122,1,26,6,T,F,cyan,0.49664020538330078,0.4,0.1,0.0975974371460209
20170201,122,1,26,7,T,d,yellow,0.0,0.4,0.1,0.07193011875559388
20170201,122,1,26,8,T,f,yellow,0.0,0.4,0.1,0.08434399361011523
20170201,122,1,26,9,T,T,red,0.5299069881439209,0.4,0.1,0.18068920858263537
20170201,122,1,26,10,T,t,magenta,0.4801027774810791,0.4,0.1,0.011318324315826156
20170201,122,1,26,11,T,F,black,0.0,0.4,0.1,0.07123156067803423
20170201,122,1,26,12,T,h,magenta,0.44670009613037109,0.4,0.1,0.1742947685582502
20170201,122,1,26,13,T,r,yellow,0.56310200691223145,0.4,0.1,0.09244346092800343
20170201,122,1,26,14,T,A,magenta,0.2132108211517334,0.4,0.1,0.15816441991850508
20170201,122,1,26,15,T,G,magenta,0.12985491752624512,0.4,0.1,0.1842934028898287
20170201,122,1,26,16,T,d,black,0.013328075408935547,0.4,0.1,0.12940492047207205
20170201,122,1,26,17,T,P,cyan,0.0,0.4,0.1,0.1713836095925766
20170201,122,1,26,18,T,w,magenta,0.26340007781982422,0.4,0.1,0.009260891357803414
20170201,122,1,26,19,T,G,cyan,0.54674601554870605,0.4,0.1,0.14703379421748713
20170201,122,1,26,20,T,q,cyan,0.36302590370178223,0.4,0.1,0.15666229553051292
